10000,from,to,weight
6108,1165,6734,7.5
6109,7213,3477,6.86
6110,3367,6184,9.0
6111,5822,3233,6.45
6112,4052,9410,7.25
6113,8349,6646,8.91
6114,35,7850,15.98
6115,421,4444,16.6
6116,6239,5851,5.05
6117,7899,2821,3.87
6118,9772,338,0.05
6119,4083,2339,5.03
6120,2390,4629,5.77
6121,160,3194,10.86
6122,5937,6844,11.01
6123,3643,1216,21.98
6124,9367,3771,1.56
6125,1533,1813,0.49
6126,7872,9821,4.68
6127,1513,5661,1.91
6128,499,1729,5.88
6129,9300,1975,3.33
6130,8314,3136,13.56
6131,6277,5815,9.33
6132,1958,4491,20.06
6133,1382,1412,6.14
6134,2200,9654,7.56
6135,5041,6456,0.94
6136,4810,5169,19.08
6137,4912,6362,2.24
6138,5195,2021,10.54
6139,6031,4039,16.12
6140,2427,2378,3.2
6141,921,1306,0.28
6142,7416,1211,3.5
6143,7009,7252,0.27
6144,1950,2632,12.96
6145,3336,5143,10.26
6146,3219,6683,3.8
6147,7227,8812,12.75
6148,103,5960,2.7
6149,1290,6419,1.23
6150,2719,9532,14.59
6151,8216,3515,28.14
6152,5279,9767,5.22
6153,209,9481,1.12
6154,9283,2890,4.6
6155,2614,1838,15.24
6156,7749,5951,10.36
6157,1118,9079,4.4
6158,7912,168,0.96
6159,8243,1147,28.22
6160,5429,1477,11.6
6161,8334,3422,17.99
6162,8243,1839,2.34
6163,3263,3992,14.45
6164,1643,5518,12.85
6165,9441,2841,0.55
6166,4459,6909,11.28
6167,3545,8540,4.45
6168,3033,2714,3.88
6169,2067,9092,1.07
6170,8227,3355,3.21
6171,8475,7322,24.03
6172,7496,9864,10.84
6173,7665,5303,18.78
6174,2308,4993,1.37
6175,3007,7895,13.8
6176,4275,2283,4.86
6177,694,9992,19.41
6178,904,5575,4.7
6179,7227,1529,6.1
6180,8401,7089,12.06
6181,8896,5698,8.39
6182,2143,6959,1.1
6183,2039,6102,2.86
6184,6975,7613,5.77
6185,2827,9909,8.96
6186,3221,7471,4.91
6187,6745,9685,3.92
6188,6447,9523,17.55
6189,4320,4620,10.23
6190,3912,2353,0.5
6191,8126,6459,2.73
6192,4790,9559,8.11
6193,3226,2502,1.51
6194,1926,5471,7.23
6195,9667,5770,12.29
6196,4677,3356,14.54
6197,8207,9109,20.63
6198,8160,5670,4.51
6199,1527,573,1.14
6200,5509,319,2.11
6201,637,4306,0.16
6202,5115,3222,13.24
6203,5038,2385,1.16
6204,536,2882,11.76
6205,2029,1054,15.2
6206,5548,3260,2.31
6207,1657,105,10.93
6208,3635,1791,7.24
6209,2946,2161,1.78
6210,7120,9192,6.04
6211,8503,2385,3.71
6212,7816,4478,11.26
6213,6069,3498,10.13
6214,9075,5922,4.56
6215,894,7861,4.44
6216,9606,5182,0.99
6217,7559,2123,4.54
6218,6887,1964,15.49
6219,4066,7930,1.29
6220,2089,5463,10.71
6221,7541,2515,0.61
6222,9083,8116,4.53
6223,9358,3041,0.87
6224,2282,3927,7.43
6225,8430,9673,9.97
6226,2745,4720,3.08
6227,2914,9362,19.63
6228,4281,6403,0.66
6229,6603,1842,24.16
6230,5126,1836,7.68
6231,4904,6834,19.63
6232,1118,9774,7.26
6233,3668,280,8.6
6234,6987,7210,19.46
6235,1159,6755,9.43
6236,414,2358,1.68
6237,4519,3418,1.57
6238,9742,4753,17.64
6239,7645,4089,3.17
6240,2526,3190,7.74
6241,9306,8437,9.88
6242,9201,9400,7.01
6243,6463,200,0.77
6244,2263,8582,11.27
6245,1151,2433,3.44
6246,9460,7232,0.89
6247,7664,505,17.98
6248,2435,7159,15.9
6249,1559,6421,10.28
6250,1984,6915,8.52
6251,7463,7401,3.74
6252,4991,800,1.29
6253,9532,1784,2.7
6254,2853,1995,4.88
6255,1485,8032,8.44
6256,1058,5399,4.62
6257,7095,991,2.28
6258,3817,7236,16.65
6259,4281,3464,8.75
6260,5309,3386,4.54
6261,6278,7642,15.13
6262,7820,7748,6.57
6263,3210,8770,2.19
6264,8597,6829,4.66
6265,3542,390,25.18
6266,4914,5804,6.92
6267,8746,661,3.58
6268,2522,5201,11.05
6269,4707,9084,7.87
6270,7041,5762,10.1
6271,7677,7997,8.29
6272,2446,9259,0.02
6273,1907,8859,0.45
6274,5600,3158,3.92
6275,7218,3350,11.83
6276,668,6937,2.8
6277,6255,3779,1.56
6278,9371,1020,7.21
6279,2221,5519,5.15
6280,7341,1736,16.31
6281,3950,4385,5.41
6282,8192,7060,14.54
6283,3433,5686,8.61
6284,5676,4867,4.55
6285,5713,9095,4.24
6286,7546,7802,13.87
6287,6314,3367,29.84
6288,373,9290,5.84
6289,7259,6599,3.56
6290,137,5883,2.22
6291,2763,6364,1.67
6292,5508,7788,11.44
6293,8310,2854,1.19
6294,284,8649,5.69
6295,4202,8139,8.6
6296,5570,3149,9.78
6297,1337,3061,5.17
6298,2719,5137,11.62
6299,3934,6485,16.77
6300,7389,641,4.84
6301,3457,3790,1.12
6302,2415,2495,5.12
6303,9116,792,0.54
6304,5906,254,11.71
6305,7988,1513,7.72
6306,8829,9344,16.6
6307,191,3086,15.64
6308,4806,7429,4.29
6309,3922,8643,13.17
6310,7114,2207,23.92
6311,2768,1003,4.03
6312,9259,1743,17.57
6313,9052,3302,0.07
6314,6980,3573,5.32
6315,9899,9137,6.42
6316,6118,9427,7.34
6317,7804,1249,0.89
6318,2732,6628,20.0
6319,8031,7401,4.38
6320,2576,7918,0.02
6321,9978,9276,11.81
6322,6963,4000,0.36
6323,7926,2504,11.45
6324,7711,5397,16.02
6325,7329,1250,14.09
6326,4857,6015,6.43
6327,9092,6129,16.24
6328,8960,130,2.95
6329,551,6938,4.83
6330,8507,3240,7.21
6331,625,8345,6.75
6332,528,8022,1.45
6333,4252,7644,12.93
6334,2347,7143,21.28
6335,1626,3837,5.09
6336,6936,5836,15.15
6337,1924,7722,6.05
6338,3409,3455,3.5
6339,9179,4650,12.18
6340,8669,829,2.13
6341,5704,7726,5.39
6342,3346,1170,4.8
6343,2146,4873,0.72
6344,1626,8463,10.83
6345,96,3388,10.71
6346,3775,7018,0.4
6347,2368,776,19.32
6348,9772,9476,13.01
6349,1806,1660,11.97
6350,4015,882,15.98
6351,1426,6733,2.36
6352,3121,2895,10.66
6353,6920,9004,5.2
6354,2512,1673,9.21
6355,8388,2111,9.68
6356,1846,8285,12.17
6357,8565,5303,21.67
6358,5048,6198,3.74
6359,9016,1902,0.33
6360,6080,437,17.42
6361,1459,3119,4.55
6362,7741,7919,3.04
6363,3958,9658,14.34
6364,2875,839,12.19
6365,5911,2546,10.0
6366,7154,4917,1.27
6367,4656,8530,2.26
6368,3362,114,11.71
6369,3457,8466,13.04
6370,5777,577,8.05
6371,2499,8892,4.63
6372,1809,8617,7.2
6373,3355,5561,2.17
6374,612,9420,1.32
6375,8038,3204,10.02
6376,8747,7277,0.11
6377,5544,6587,11.11
6378,155,3395,8.47
6379,9662,5469,5.52
6380,2765,8760,1.87
6381,7051,2627,3.94
6382,9330,8109,3.25
6383,7888,572,18.97
6384,369,7470,5.43
6385,2467,5448,14.12
6386,9380,4554,6.34
6387,3749,1429,8.25
6388,3971,4095,17.17
6389,6422,499,4.12
6390,3039,6838,13.89
6391,8939,9730,7.01
6392,6043,8209,13.45
6393,478,1007,6.26
6394,709,5033,19.56
6395,8921,6807,0.26
6396,364,4911,6.2
6397,3273,9347,8.5
6398,7682,4385,16.44
6399,3456,8903,6.26
6400,9588,7525,4.58
6401,6903,2573,4.77
6402,2978,8047,9.57
6403,6353,670,4.6
6404,9402,8405,5.83
6405,3636,2475,0.52
6406,1304,5745,21.97
6407,36,8862,21.5
6408,6310,2425,2.91
6409,5511,3313,1.32
6410,9316,6967,3.77
6411,3653,9774,0.13
6412,2400,2464,8.54
6413,7860,4583,4.94
6414,8361,6094,1.71
6415,3367,7347,11.01
6416,4964,5955,16.25
6417,1005,170,13.02
6418,4441,432,11.18
6419,4421,5429,2.04
6420,2765,3906,13.31
6421,6478,8762,1.56
6422,1688,8601,28.42
6423,6908,8950,2.49
6424,160,1504,7.12
6425,8292,8811,16.9
6426,2225,5438,1.07
6427,940,2876,3.18
6428,6058,7251,3.75
6429,3154,551,6.04
6430,1897,3011,3.17
6431,2956,3837,8.13
6432,211,5732,12.56
6433,1895,1885,0.8
6434,220,4295,10.83
6435,3951,9409,3.32
6436,4480,1983,1.16
6437,463,7177,14.11
6438,2810,9868,8.01
6439,2211,8379,6.55
6440,8173,5339,19.62
6441,6299,9756,23.25
6442,2983,4261,13.53
6443,1281,9035,0.16
6444,5260,2125,12.97
6445,2819,2966,0.92
6446,1591,9620,8.38
6447,2538,2546,4.35
6448,936,544,7.15
6449,6276,2731,1.63
6450,7686,4713,4.16
6451,4113,7002,0.42
6452,471,7137,28.4
6453,5406,4334,7.96
6454,1952,790,1.67
6455,2342,3936,1.55
6456,1281,7378,5.63
6457,666,7100,18.79
6458,5274,2211,20.04
6459,456,4712,7.67
6460,4162,5758,3.2
6461,8138,1499,4.7
6462,2919,2935,1.5
6463,2149,854,8.63
6464,6612,6683,2.89
6465,3201,5858,2.21
6466,4282,6752,4.32
6467,461,9465,4.7
6468,4961,2736,21.25
6469,6354,2364,6.65
6470,7055,7635,11.75
6471,8561,8142,1.82
6472,8541,6706,10.0
6473,5216,2115,7.99
6474,7166,7604,1.82
6475,7454,1861,13.24
6476,3804,6563,10.54
6477,8231,5235,11.44
6478,3273,7878,13.29
6479,8157,3786,7.51
6480,5846,7571,2.17
6481,9790,7439,13.44
6482,7921,3169,2.94
6483,6300,1172,5.17
6484,5266,9449,13.84
6485,9902,2056,12.55
6486,7252,261,10.74
6487,5880,9797,5.94
6488,8397,5895,15.38
6489,3544,4936,6.93
6490,5342,9081,0.17
6491,7873,9707,2.82
6492,4058,6040,9.7
6493,6588,1908,3.1
6494,8441,8030,2.26
6495,4911,165,5.01
6496,860,567,5.78
6497,3354,4096,8.48
6498,5844,2910,10.09
6499,1226,2266,1.51
6500,9617,1374,5.67
6501,5503,3054,7.97
6502,1238,9688,5.51
6503,2783,4991,11.09
6504,377,7170,7.54
6505,1728,7722,13.99
6506,187,4654,10.09
6507,9493,6792,6.95
6508,1624,3516,4.17
6509,692,4621,5.77
6510,3525,198,7.55
6511,221,3706,8.62
6512,7958,2172,0.37
6513,5243,5123,1.31
6514,3822,4594,2.58
6515,3029,8452,6.44
6516,6399,554,5.28
6517,3015,3877,5.96
6518,2149,4760,0.99
6519,2405,4405,4.42
6520,7468,2970,11.26
6521,9672,7083,9.73
6522,9554,6581,12.2
6523,7229,6867,24.44
6524,8812,1333,0.37
6525,3283,2300,3.52
6526,8978,9672,7.21
6527,9541,2840,0.48
6528,3541,2575,2.47
6529,8251,2995,5.36
6530,3453,8699,17.64
6531,6330,5567,1.52
6532,3197,1555,2.44
6533,6879,2731,21.56
6534,7384,8748,1.62
6535,1185,8036,4.53
6536,4717,2912,7.39
6537,7654,1145,14.03
6538,8499,3256,9.74
6539,5327,5450,3.98
6540,9998,6751,11.65
6541,4651,8340,9.89
6542,3824,7833,19.11
6543,6583,8023,0.02
6544,2594,1095,3.14
6545,5453,5916,0.39
6546,5252,3300,8.06
6547,3292,9485,17.09
6548,5229,3628,4.94
6549,142,6489,8.58
6550,2050,2237,10.79
6551,8799,4956,10.0
6552,7445,7418,9.6
6553,3997,5663,7.23
6554,3599,8231,5.56
6555,7408,8418,11.74
6556,8251,9572,9.88
6557,4674,257,11.01
6558,6936,1673,7.39
6559,9826,7383,5.31
6560,5156,7349,16.59
6561,5197,8942,0.41
6562,7912,5101,9.83
6563,4486,4162,2.01
6564,9034,363,7.1
6565,8703,1111,8.41
6566,1375,8825,1.05
6567,8204,5941,2.08
6568,817,7812,6.45
6569,89,3908,4.71
6570,2908,5503,8.24
6571,8083,8033,0.2
6572,5770,8284,4.12
6573,7120,8690,4.3
6574,7120,7459,8.56
6575,494,5620,6.03
6576,4218,5767,1.16
6577,6367,5823,6.22
6578,2152,9837,1.51
6579,1944,5372,11.46
6580,8592,8543,1.92
6581,4105,8564,1.58
6582,734,6446,10.53
6583,9566,6309,0.57
6584,2728,2672,8.61
6585,5732,7847,14.62
6586,4939,9978,17.22
6587,1454,7405,5.72
6588,683,4388,5.73
6589,8116,4803,5.47
6590,9680,4195,11.13
6591,7429,1664,1.38
6592,1678,1601,7.03
6593,5069,6403,3.08
6594,3163,6630,5.45
6595,5232,4607,22.13
6596,6378,2564,15.63
6597,8411,1520,13.83
6598,5488,5069,1.02
6599,9419,6770,16.55
6600,4354,884,17.39
6601,1736,3013,2.24
6602,1011,5418,7.09
6603,8348,3341,0.13
6604,4054,8473,5.66
6605,9205,2719,7.14
6606,216,6899,21.38
6607,1943,7194,17.77
6608,2701,7061,5.68
6609,5211,9148,5.1
6610,7693,4987,18.0
6611,6748,7833,11.66
6612,5328,6611,4.8
6613,6652,7482,20.43
6614,4610,7367,16.15
6615,1218,1458,3.12
6616,3903,6483,3.92
6617,9665,2820,8.29
6618,3540,2201,8.35
6619,5728,8492,2.38
6620,6587,2375,20.54
6621,8280,8100,19.97
6622,5677,2812,1.11
6623,1238,9395,2.44
6624,9356,6426,13.98
6625,1855,9470,17.04
6626,2488,3437,5.0
6627,6216,286,13.35
6628,7902,9796,2.78
6629,8772,3539,15.8
6630,9254,6183,0.59
6631,9264,5037,7.66
6632,2681,8257,3.03
6633,4501,2747,11.64
6634,5652,8370,4.93
6635,3699,1454,6.33
6636,9997,237,3.54
6637,4535,45,22.72
6638,6802,6495,5.99
6639,3275,6069,1.88
6640,4726,886,3.14
6641,1065,8787,7.16
6642,8955,9276,12.65
6643,9757,4051,15.44
6644,5478,2591,6.44
6645,8553,2498,0.13
6646,8005,9167,1.4
6647,223,8112,9.11
6648,3430,5853,2.76
6649,5305,8416,2.94
6650,686,1962,2.15
6651,2988,3611,21.44
6652,3594,3406,22.14
6653,2919,7805,1.32
6654,7074,2818,8.71
6655,3419,2939,6.83
6656,3501,8392,1.06
6657,7531,7340,8.75
6658,4110,9925,9.41
6659,6667,5405,5.5
6660,3506,4902,1.05
6661,3333,5048,3.54
6662,6713,8935,7.79
6663,2160,5333,1.82
6664,3891,5014,4.16
6665,9072,4362,3.77
6666,6158,7521,12.44
6667,2407,3701,2.97
6668,1291,450,2.51
6669,4403,667,1.21
6670,2489,9745,19.79
6671,3162,5094,6.24
6672,9631,1239,6.39
6673,2882,1892,23.94
6674,4559,5574,1.33
6675,6736,5667,18.69
6676,2275,7514,17.46
6677,4306,3008,6.26
6678,3828,7969,13.03
6679,6387,4483,18.33
6680,5585,2812,12.49
6681,1047,6657,4.32
6682,4047,6809,6.63
6683,1263,8070,1.47
6684,3106,9019,5.66
6685,9639,2213,8.8
6686,7247,2756,0.79
6687,5005,7931,13.07
6688,3107,9889,1.07
6689,7667,1795,7.94
6690,9540,5083,12.35
6691,2084,5977,4.13
6692,562,6413,0.12
6693,5501,3106,2.66
6694,9282,5332,5.16
6695,1018,4221,2.75
6696,9155,1023,2.36
6697,3968,14,14.23
6698,842,5895,5.72
6699,778,6753,4.36
6700,3080,999,2.89
6701,2245,6531,10.43
6702,6253,6410,1.77
6703,3914,7316,20.6
6704,8499,7914,16.47
6705,7640,4042,1.23
6706,2450,7810,9.15
6707,4884,1437,10.0
6708,1898,1823,7.48
6709,6882,9411,17.91
6710,7891,2570,1.02
6711,9550,6142,2.25
6712,1032,8808,2.74
6713,7824,7936,19.45
6714,9817,9104,9.59
6715,7238,473,16.61
6716,2462,5202,4.19
6717,365,3815,23.36
6718,6297,7291,23.64
6719,5928,7435,8.47
6720,1102,6150,6.88
6721,1021,3454,4.93
6722,30,9965,14.15
6723,4888,7611,0.06
6724,2373,4465,11.92
6725,2046,976,4.93
6726,6275,7976,12.06
6727,9866,8101,11.13
6728,491,7585,7.03
6729,1897,9679,5.35
6730,1469,3765,12.98
6731,4204,1244,13.19
6732,2089,7905,24.01
6733,8229,1260,8.22
6734,8501,1059,10.8
6735,4738,4625,2.69
6736,3599,6490,3.57
6737,9687,248,11.4
6738,2811,5308,2.37
6739,1993,9594,5.66
6740,898,3838,2.38
6741,798,3200,10.92
6742,5959,4067,11.73
6743,2840,188,4.09
6744,2612,704,17.46
6745,1125,6007,8.1
6746,2305,4393,4.63
6747,902,9536,4.3
6748,2918,2515,3.19
6749,9361,1635,7.06
6750,3646,4093,9.51
6751,2580,6138,3.18
6752,410,3143,26.05
6753,5258,6410,0.74
6754,3827,8296,6.87
6755,9805,9679,14.32
6756,747,5763,1.95
6757,8114,7592,13.55
6758,4667,4068,7.0
6759,2382,3673,15.33
6760,7527,4117,4.7
6761,7192,8627,8.08
6762,3700,7891,0.78
6763,5547,786,7.97
6764,4216,2105,15.36
6765,2063,3721,1.52
6766,5851,2698,13.55
6767,6893,7487,2.76
6768,6316,5495,1.84
6769,8202,3006,18.24
6770,1849,4599,6.81
6771,1501,9359,4.1
6772,9247,74,12.74
6773,471,9875,1.44
6774,7107,1104,10.02
6775,7858,932,22.46
6776,4864,1292,4.55
6777,6540,7442,1.76
6778,3955,9883,8.34
6779,6962,8008,3.35
6780,470,227,12.34
6781,4833,9774,10.38
6782,8606,6463,6.93
6783,5351,8746,14.05
6784,7405,9361,15.01
6785,9781,3270,25.27
6786,1450,6537,0.08
6787,1162,1864,7.76
6788,8329,7887,0.0
6789,4783,5426,4.54
6790,114,6553,3.59
6791,147,9146,6.27
6792,5017,5285,4.11
6793,1934,9076,8.65
6794,2479,2709,4.38
6795,1745,2710,14.31
6796,327,5039,18.39
6797,3882,4689,11.1
6798,9349,9376,10.45
6799,8241,396,10.65
6800,1078,4696,2.9
6801,7068,5646,3.93
6802,6196,3234,2.72
6803,313,64,1.74
6804,6284,4664,7.36
6805,5180,9792,16.38
6806,6548,1852,0.49
6807,1675,1279,11.85
6808,8002,4861,5.46
6809,4811,9017,12.75
6810,8864,4677,3.54
6811,2448,7835,0.37
6812,7124,7854,14.6
6813,2597,2152,8.97
6814,5426,3985,7.92
6815,3987,8302,1.81
6816,3384,4474,18.54
6817,942,7027,9.24
6818,2046,8128,1.83
6819,1177,2988,16.31
6820,9017,8237,1.38
6821,2652,3429,5.56
6822,6170,9202,8.57
6823,6981,6158,17.61
6824,8543,8442,0.87
6825,6328,5860,6.38
6826,6507,6103,3.82
6827,6550,9416,11.5
6828,8389,1267,2.04
6829,7770,4278,5.31
6830,8957,1177,1.71
6831,7761,1529,3.92
6832,423,6016,5.94
6833,6918,5696,9.29
6834,1484,3363,0.39
6835,530,2091,5.36
6836,4158,1446,1.53
6837,9536,2475,11.15
6838,1489,5492,14.37
6839,8503,6667,4.54
6840,8967,545,3.67
6841,7345,5457,16.06
6842,5304,9603,1.33
6843,8280,7615,9.49
6844,8929,3751,5.69
6845,7521,4191,0.7
6846,405,1794,2.63
6847,3777,5949,8.61
6848,85,2302,5.86
6849,7963,1414,2.11
6850,1254,6219,11.56
6851,3324,1039,2.9
6852,2999,6955,0.19
6853,2283,236,8.58
6854,8001,2329,16.06
6855,6193,9574,4.4
6856,6001,3188,8.52
6857,661,914,9.66
6858,8242,7325,9.04
6859,2554,2348,2.88
6860,208,2107,9.73
6861,3533,7918,0.48
6862,452,4274,2.58
6863,3662,2056,2.63
6864,7777,7906,1.31
6865,9293,8081,13.68
6866,1181,3835,0.3
6867,7973,597,11.68
6868,7737,2125,12.49
6869,3923,6544,8.21
6870,9601,6407,12.03
6871,1804,2407,5.73
6872,1804,411,6.48
6873,6078,5161,2.2
6874,1977,1497,1.77
6875,1612,106,8.04
6876,3150,8988,0.21
6877,340,4292,2.86
6878,786,5766,9.98
6879,3018,9186,6.04
6880,5467,5325,5.63
6881,2277,8882,15.74
6882,9431,6905,3.04
6883,2907,5464,5.62
6884,2996,8976,9.78
6885,924,3058,16.78
6886,1089,2723,3.35
6887,5359,524,19.83
6888,2505,2380,12.99
6889,8505,4701,19.32
6890,2461,9912,11.49
6891,1040,1892,2.63
6892,5422,7196,4.79
6893,3054,4464,14.6
6894,7976,4238,11.97
6895,3825,9616,7.92
6896,3724,4402,9.71
6897,3084,2138,12.66
6898,6863,174,4.22
6899,9327,2905,7.34
6900,2582,2043,3.6
6901,4799,5445,5.7
6902,3419,6296,17.14
6903,418,7076,6.28
6904,7869,1543,18.61
6905,761,988,4.98
6906,6867,6243,16.97
6907,9178,3320,2.73
6908,8248,2910,2.52
6909,573,2559,15.96
6910,4799,4500,1.78
6911,7161,8490,7.6
6912,2028,3423,4.78
6913,5493,5306,2.11
6914,3433,5873,16.5
6915,3026,1045,17.78
6916,9190,4385,1.46
6917,1050,9839,6.79
6918,1229,868,14.65
6919,9841,5401,10.38
6920,7178,1149,8.37
6921,8431,5597,3.34
6922,5530,1143,0.06
6923,5963,8405,0.66
6924,6859,898,0.56
6925,5516,7258,1.03
6926,7411,6275,1.34
6927,6690,6625,0.7
6928,7251,7790,11.69
6929,8922,1519,2.76
6930,5649,8129,7.11
6931,7239,2511,15.83
6932,1076,8156,2.46
6933,5242,7981,2.02
6934,3889,4708,12.0
6935,9888,8028,15.0
6936,866,8976,14.93
6937,2187,1172,3.85
6938,1231,9493,0.47
6939,6448,9264,8.6
6940,7480,9922,10.4
6941,826,496,5.68
6942,1560,3228,1.29
6943,5912,2522,17.12
6944,6295,4545,6.81
6945,9691,6830,15.93
6946,2090,639,8.17
6947,2224,1834,13.91
6948,4023,3352,12.61
6949,6875,9093,0.91
6950,268,9105,7.41
6951,4500,2642,5.88
6952,518,6363,7.57
6953,71,8069,2.86
6954,5699,9754,2.32
6955,2496,86,16.28
6956,6456,2472,3.63
6957,8684,3778,16.47
6958,2805,350,3.57
6959,9038,5414,10.12
6960,5468,6221,9.18
6961,5009,5775,4.16
6962,8143,9921,13.66
6963,4934,7871,1.18
6964,5655,3685,2.29
6965,1903,1947,14.04
6966,8888,9925,2.32
6967,8989,1114,9.08
6968,5044,7804,9.13
6969,4275,683,10.9
6970,2369,2104,8.72
6971,3792,9315,11.45
6972,7741,8062,6.47
6973,692,4376,0.56
6974,3420,4187,1.89
6975,2295,9386,12.86
6976,225,4901,6.3
6977,9856,3898,1.44
6978,5603,2378,4.68
6979,6212,5190,4.89
6980,9482,4008,8.1
6981,9067,5981,0.5
6982,3787,8340,15.81
6983,108,3098,9.33
6984,7442,4016,5.45
6985,9803,6591,1.8
6986,4635,4384,12.35
6987,1094,6749,6.0
6988,922,7532,8.72
6989,1079,2082,8.7
6990,8219,26,16.82
6991,1717,4322,3.07
6992,6423,4006,20.13
6993,1192,8486,0.72
6994,9300,8445,7.62
6995,122,3807,3.54
6996,1227,2566,12.1
6997,8222,3994,14.04
6998,6966,1717,13.73
6999,3877,817,24.2
7000,6082,8908,10.4
7001,5922,3827,12.34
7002,1311,3891,2.55
7003,5051,689,9.33
7004,613,315,7.4
7005,7634,6129,2.01
7006,5631,3616,5.22
7007,4696,8882,10.19
7008,2528,2632,8.23
7009,7491,7473,17.96
7010,6648,544,3.44
7011,5373,318,3.55
7012,5144,8498,16.36
7013,3524,854,14.84
7014,1891,9236,2.52
7015,9105,743,6.6
7016,816,575,0.08
7017,2431,8597,15.06
7018,118,5123,4.68
7019,9483,4449,13.74
7020,3354,5764,9.96
7021,3536,8254,8.37
7022,5511,2988,12.7
7023,1462,8856,5.91
7024,6759,5846,1.9
7025,7427,78,14.64
7026,115,6485,5.3
7027,5534,1591,9.0
7028,2972,5101,4.14
7029,7703,6282,16.08
7030,7367,8074,2.57
7031,8567,9653,9.0
7032,2472,9315,8.98
7033,8293,5432,17.98
7034,8365,5452,5.23
7035,3604,1789,15.17
7036,4798,1238,6.32
7037,6259,3789,1.72
7038,8404,2151,4.12
7039,7375,8987,0.25
7040,5661,5472,5.68
7041,3077,2203,7.3
7042,7756,4657,4.18
7043,4444,8261,0.12
7044,8262,5865,4.93
7045,3390,9844,0.72
7046,1639,5044,20.87
7047,985,3581,0.57
7048,3926,4446,7.02
7049,4471,1160,6.05
7050,9775,1465,2.87
7051,3005,7037,1.0
7052,482,2912,10.45
7053,6911,5480,2.89
7054,852,75,9.26
7055,8857,2752,1.96
7056,4027,3804,5.23
7057,5206,6484,16.29
7058,3246,5512,13.46
7059,4034,4751,13.55
7060,7996,8775,25.25
7061,7475,5989,5.71
7062,3200,4837,17.96
7063,4868,7017,1.3
7064,3694,708,3.28
7065,7335,4167,0.58
7066,9754,2285,6.83
7067,8413,433,7.39
7068,1157,5284,4.2
7069,3032,195,11.97
7070,7658,3694,30.27
7071,695,6543,15.32
7072,1972,2001,7.97
7073,7585,2590,12.26
7074,6548,1547,1.39
7075,8043,5647,19.38
7076,121,3219,18.79
7077,8060,1156,19.61
7078,6219,6654,13.72
7079,9478,5802,3.75
7080,1674,5301,1.96
7081,791,953,0.01
7082,2678,2100,2.04
7083,3623,2856,11.54
7084,1648,1039,13.5
7085,9532,2714,2.43
7086,5903,8865,6.81
7087,322,2077,29.43
7088,9897,284,1.35
7089,3019,2595,4.66
7090,5823,3778,2.88
7091,4850,1351,5.44
7092,6660,1761,1.47
7093,6451,1492,5.0
7094,7566,3676,11.89
7095,7886,2111,11.46
7096,3979,3115,6.5
7097,8954,5320,6.41
7098,8948,2658,9.43
7099,762,2747,3.29
7100,9687,8645,10.18
7101,5166,6319,1.25
7102,3614,5721,5.53
7103,2633,7602,6.94
7104,741,5464,5.47
7105,5237,9122,6.79
7106,7353,4896,5.79
7107,8729,2438,3.39
7108,7738,4443,16.84
7109,9356,1388,12.35
7110,6289,3233,8.26
7111,3429,515,2.34
7112,4419,4500,12.59
7113,3999,9769,18.18
7114,7941,7927,8.15
7115,6761,8535,6.94
7116,3237,5707,8.09
7117,943,7197,10.09
7118,6515,838,27.87
7119,3703,584,6.32
7120,9548,7843,18.46
7121,4395,9231,4.99
7122,5509,6567,11.37
7123,3321,1440,6.64
7124,9180,5652,4.67
7125,8332,7536,22.32
7126,4339,3546,10.17
7127,7324,9415,2.34
7128,2026,7315,12.08
7129,2985,6384,6.36
7130,3285,9803,2.9
7131,1930,3548,8.68
7132,4116,5246,1.77
7133,1840,2920,0.78
7134,7365,2542,1.91
7135,2910,4986,11.1
7136,9815,3147,1.3
7137,4980,4817,3.57
7138,815,9670,3.65
7139,970,5310,6.46
7140,4385,4364,27.25
7141,6201,4356,18.4
7142,194,797,11.6
7143,19,1053,11.42
7144,4429,4967,2.41
7145,1179,4751,6.36
7146,3028,4692,7.94
7147,8199,5329,6.93
7148,1655,9289,7.29
7149,289,9879,0.44
7150,9116,4896,11.77
7151,8386,2849,11.86
7152,6758,4222,5.64
7153,1529,5686,9.55
7154,3855,2973,14.42
7155,1933,2477,1.38
7156,7040,8808,15.92
7157,7210,8087,12.53
7158,7924,2315,2.48
7159,773,6821,14.13
7160,987,7981,7.77
7161,9968,5278,10.51
7162,7322,7654,2.98
7163,6700,3736,1.43
7164,289,3347,7.07
7165,9990,8999,3.8
7166,5501,9678,4.21
7167,9917,8444,9.08
7168,7343,832,1.22
7169,9598,7894,1.27
7170,4712,7971,2.69
7171,1846,8759,12.87
7172,4899,6532,5.71
7173,998,171,6.12
7174,5468,768,2.15
7175,3579,145,0.34
7176,5857,7707,1.43
7177,1204,8380,18.08
7178,8891,6044,8.15
7179,6699,8907,2.38
7180,8456,4707,10.51
7181,7758,168,17.25
7182,5451,7030,8.13
7183,2396,8794,8.87
7184,6415,6876,1.85
7185,9384,9488,6.64
7186,5030,3648,8.56
7187,4314,1077,13.86
7188,6010,449,11.53
7189,8927,8338,15.07
7190,8634,8885,18.18
7191,3118,8616,7.82
7192,3540,8649,9.01
7193,6918,3887,17.9
7194,316,7219,28.09
7195,3552,8495,2.35
7196,6372,1670,6.51
7197,9050,9473,3.13
7198,2261,9209,14.0
7199,8186,9747,0.67
7200,413,7574,8.95
